0,1,2,3,4
Fecha,Día,Min,Máx,Precio
6/07,Martes,33392,38418,35905
7/07,Miércoles,34257,39413,36835
8/07,Jueves,34526,39724,37125
9/07,Viernes,33035,38009,35522
12/07,Lunes,32264,37122,34693
13/07,Martes,33580,38636,36108
14/07,Miércoles,33394,38420,35907
15/07,Jueves,35845,41241,38543
16/07,Viernes,36656,42174,39415
19/07,Lunes,33426,38458,35942
20/07,Martes,34387,39563,36975
21/07,Miércoles,35611,40971,38291
22/07,Jueves,36586,42094,39340
23/07,Viernes,32522,37418,34970
26/07,Lunes,32597,37505,35051
27/07,Martes,32341,37209,34775
28/07,Miércoles,30407,34985,32696
29/07,Jueves,30201,34747,32474
30/07,Viernes,28835,33175,31005
2/08,Lunes,28578,32880,30729
3/08,Martes,29679,34147,31913
4/08,Miércoles,32593,37499,35046
5/08,Jueves,31017,35687,33352
6/08,Viernes,31565,36317,33941
