0,1,2,3,4
Fecha,Día,Min,Máx,Precio
17/09,Viernes,45748,52634,49191
20/09,Lunes,47954,55172,51563
21/09,Martes,46805,53851,50328
22/09,Miércoles,47734,54920,51327
23/09,Jueves,48066,55302,51684
24/09,Viernes,46477,53473,49975
27/09,Lunes,46798,53842,50320
28/09,Martes,46036,52966,49501
29/09,Miércoles,40914,47074,43994
30/09,Jueves,41631,47897,44764
1/10,Viernes,43175,49675,46425
4/10,Lunes,43102,49590,46346
5/10,Martes,43748,50334,47041
6/10,Miércoles,44140,50784,47462
7/10,Jueves,45716,52598,49157
8/10,Viernes,45890,52798,49344
11/10,Lunes,44184,50836,47510
12/10,Martes,44073,50707,47390
13/10,Miércoles,43917,50529,47223
14/10,Jueves,46013,52939,49476
15/10,Viernes,43999,50623,47311
18/10,Lunes,45207,52013,48610
19/10,Martes,43538,50092,46815
20/10,Miércoles,43740,50324,47032
