0,1,2,3,4
Fecha,Día,Min,Máx,Precio
9/06,Miércoles,29299,33709,31504
10/06,Jueves,29514,33958,31736
11/06,Viernes,28446,32728,30587
14/06,Lunes,26743,30769,28756
15/06,Martes,27912,32114,30013
16/06,Miércoles,28592,32896,30744
17/06,Jueves,28125,32359,30242
18/06,Viernes,29407,33833,31620
21/06,Lunes,30306,34868,32587
22/06,Martes,29391,33815,31603
23/06,Miércoles,27248,31350,29299
24/06,Jueves,26698,30718,28708
25/06,Viernes,27322,31436,29379
28/06,Lunes,27005,31071,29038
29/06,Martes,30218,34768,32493
30/06,Miércoles,27975,32187,30081
1/07,Jueves,28081,32309,30195
2/07,Viernes,25840,29730,27785
5/07,Lunes,28493,32783,30638
6/07,Martes,24442,28122,26282
7/07,Miércoles,24097,27725,25911
8/07,Jueves,22566,25962,24264
9/07,Viernes,22434,25812,24123
12/07,Lunes,21025,24191,22608
