0,1,2,3,4
Fecha,Día,Min,Máx,Precio
5/10,Martes,46809,53855,50332
6/10,Miércoles,47360,54490,50925
7/10,Jueves,46876,53932,50404
8/10,Viernes,51515,59269,55392
11/10,Lunes,54344,62524,58434
12/10,Martes,54988,63266,59127
13/10,Miércoles,53519,61575,57547
14/10,Jueves,52262,60130,56196
15/10,Viernes,52849,60805,56827
18/10,Lunes,52697,60629,56663
19/10,Martes,50295,57867,54081
20/10,Miércoles,51808,59608,55708
21/10,Jueves,55554,63918,59736
22/10,Viernes,52601,60519,56560
25/10,Lunes,47788,54982,51385
26/10,Martes,46735,53771,50253
27/10,Miércoles,47741,54927,51334
28/10,Jueves,47268,54384,50826
29/10,Viernes,46894,53954,50424
1/11,Lunes,47911,55123,51517
2/11,Martes,50222,57782,54002
3/11,Miércoles,49019,56399,52709
4/11,Jueves,49992,57518,53755
5/11,Viernes,50340,57918,54129
