0,1,2,3,4
Fecha,Día,Min,Máx,Precio
4/08,Miércoles,34632,39846,37239
5/08,Jueves,34012,39132,36572
6/08,Viernes,32755,37685,35220
9/08,Lunes,32146,36986,34566
10/08,Martes,33881,38981,36431
11/08,Miércoles,33880,38980,36430
12/08,Jueves,34343,39513,36928
13/08,Viernes,36382,41858,39120
16/08,Lunes,38345,44117,41231
17/08,Martes,39552,45506,42529
18/08,Miércoles,40342,46414,43378
19/08,Jueves,41992,48314,45153
20/08,Viernes,42201,48553,45377
23/08,Lunes,45524,52377,48950
24/08,Martes,43969,50589,47279
25/08,Miércoles,42643,49063,45853
26/08,Jueves,42995,49467,46231
27/08,Viernes,43193,49695,46444
30/08,Lunes,42572,48980,45776
31/08,Martes,41325,47547,44436
1/09,Miércoles,41433,47671,44552
2/09,Jueves,40974,47142,44058
3/09,Viernes,39604,45566,42585
6/09,Lunes,40470,46562,43516
