0,1,2,3,4
Fecha,Día,Min,Máx,Precio
3/05,Lunes,57903,66619,62261
4/05,Martes,56521,65029,60775
5/05,Miércoles,56334,64814,60574
6/05,Jueves,57388,66026,61707
7/05,Viernes,63160,72668,67914
10/05,Lunes,61901,71219,66560
11/05,Martes,60624,69750,65187
12/05,Miércoles,59992,69022,64507
13/05,Jueves,57667,66349,62008
14/05,Viernes,54916,63182,59049
17/05,Lunes,55725,64113,59919
18/05,Martes,55156,63458,59307
19/05,Miércoles,51659,59435,55547
20/05,Jueves,50517,58121,54319
21/05,Viernes,49065,56451,52758
24/05,Lunes,49274,56692,52983
25/05,Martes,48825,56175,52500
26/05,Miércoles,51851,59657,55754
27/05,Jueves,51717,59503,55610
28/05,Viernes,51894,59706,55800
31/05,Lunes,53392,61430,57411
1/06,Martes,53413,61453,57433
2/06,Miércoles,55448,63796,59622
3/06,Jueves,53481,61531,57506
