0,1,2,3,4
Fecha,Día,Min,Máx,Precio
6/09,Lunes,49949,57469,53709
7/09,Martes,49865,57371,53618
8/09,Miércoles,50612,58232,54422
9/09,Jueves,51065,58753,54909
10/09,Viernes,52889,60851,56870
13/09,Lunes,53091,61083,57087
14/09,Martes,51117,58813,54965
15/09,Miércoles,50988,58664,54826
16/09,Jueves,50809,58457,54633
17/09,Viernes,53233,61247,57240
20/09,Lunes,50904,58566,54735
21/09,Martes,52301,60175,56238
22/09,Miércoles,50370,57952,54161
23/09,Jueves,50604,58222,54413
24/09,Viernes,51041,58725,54883
27/09,Lunes,50559,58169,54364
28/09,Martes,53342,61372,57357
29/09,Miércoles,55773,64169,59971
30/09,Jueves,55814,64216,60015
1/10,Viernes,54309,62485,58397
4/10,Lunes,53052,61038,57045
5/10,Martes,52955,60927,56941
6/10,Miércoles,52148,59998,56073
7/10,Jueves,56140,64592,60366
