0,1,2,3,4
Fecha,Día,Min,Máx,Precio
29/07,Jueves,38909,44767,41838
30/07,Viernes,41008,47182,44095
2/08,Lunes,42299,48667,45483
3/08,Martes,43144,49638,46391
4/08,Miércoles,44909,51669,48289
5/08,Jueves,45132,51926,48529
6/08,Viernes,48686,56016,52351
9/08,Lunes,47025,54103,50564
10/08,Martes,45605,52471,49038
11/08,Miércoles,45981,52903,49442
12/08,Jueves,46193,53147,49670
13/08,Viernes,45528,52382,48955
16/08,Lunes,44195,50849,47522
17/08,Martes,44311,50981,47646
18/08,Miércoles,43820,50416,47118
19/08,Jueves,42355,48731,45543
20/08,Viernes,43281,49797,46539
23/08,Lunes,42909,49369,46139
24/08,Martes,44121,50763,47442
25/08,Miércoles,42813,49257,46035
26/08,Jueves,42366,48744,45555
27/08,Viernes,43035,49513,46274
30/08,Lunes,41105,47293,44199
31/08,Martes,41824,48120,44972
