0,1,2,3,4
Fecha,Día,Min,Máx,Precio
24/06,Jueves,32437,37319,34878
25/06,Viernes,33326,38342,35834
28/06,Lunes,29624,34084,31854
29/06,Martes,29693,34163,31928
30/06,Miércoles,29460,33894,31677
1/07,Jueves,27698,31868,29783
2/07,Viernes,27510,31652,29581
5/07,Lunes,26266,30220,28243
6/07,Martes,26032,29950,27991
7/07,Miércoles,27035,31105,29070
8/07,Jueves,29689,34159,31924
9/07,Viernes,28253,32507,30380
12/07,Lunes,28753,33081,30917
13/07,Martes,28220,32468,30344
14/07,Miércoles,31575,36329,33952
15/07,Jueves,31412,36140,33776
16/07,Viernes,29467,33903,31685
19/07,Lunes,29685,34153,31919
20/07,Martes,28611,32917,30764
21/07,Miércoles,26898,30948,28923
22/07,Jueves,28074,32300,30187
23/07,Viernes,28758,33088,30923
26/07,Lunes,28289,32547,30418
27/07,Martes,29578,34030,31804
