0,1,2,3,4
Fecha,Día,Min,Máx,Precio
25/08,Miércoles,46267,53231,49749
26/08,Jueves,46666,53692,50179
27/08,Viernes,46226,53184,49705
30/08,Lunes,48770,56112,52441
31/08,Martes,50993,58669,54831
1/09,Miércoles,51030,58712,54871
2/09,Jueves,49655,57129,53392
3/09,Viernes,48505,55807,52156
6/09,Lunes,48417,55705,52061
7/09,Martes,47678,54856,51267
8/09,Miércoles,51329,59055,55192
9/09,Jueves,50041,57573,53807
10/09,Viernes,50007,57535,53771
13/09,Lunes,49260,56676,52968
14/09,Martes,52034,59867,55950
15/09,Miércoles,51115,58809,54962
16/09,Jueves,53211,61221,57216
17/09,Viernes,55773,64169,59971
20/09,Lunes,57401,66041,61721
21/09,Martes,59718,68708,64213
22/09,Miércoles,58234,67000,62617
23/09,Jueves,57191,65801,61496
24/09,Viernes,55076,63368,59222
27/09,Lunes,54053,62191,58122
