0,1,2,3,4
Fecha,Día,Min,Máx,Precio
12/07,Lunes,30899,35551,33225
13/07,Martes,31772,36554,34163
14/07,Miércoles,30830,35471,33150
15/07,Jueves,30508,35100,32804
16/07,Viernes,30989,35655,33322
19/07,Lunes,29600,34056,31828
20/07,Martes,30117,34651,32384
21/07,Miércoles,30896,35548,33222
22/07,Jueves,31140,35828,33484
23/07,Viernes,29795,34281,32038
26/07,Lunes,29100,33480,31290
27/07,Martes,30287,34847,32567
28/07,Miércoles,30119,34653,32386
29/07,Jueves,32331,37197,34764
30/07,Viernes,33062,38039,35550
2/08,Lunes,30148,34686,32417
3/08,Martes,31014,35682,33348
4/08,Miércoles,32118,36952,34535
5/08,Jueves,32997,37965,35481
6/08,Viernes,29332,33748,31540
9/08,Lunes,29400,33826,31613
10/08,Martes,29169,33559,31364
11/08,Miércoles,27425,31553,29489
12/08,Jueves,27239,31339,29289
