0,1,2,3,4
Fecha,Día,Min,Máx,Precio
19/05,Miércoles,39345,45267,42306
20/05,Jueves,36844,42390,39617
21/05,Viernes,36630,42144,39387
24/05,Lunes,34329,39497,36913
25/05,Martes,34457,39645,37051
26/05,Miércoles,34592,39800,37196
27/05,Jueves,30177,34719,32448
28/05,Viernes,30654,35268,32961
31/05,Lunes,29378,33800,31589
1/06,Martes,29054,33428,31241
2/06,Miércoles,29848,34342,32095
3/06,Jueves,30340,34908,32624
4/06,Viernes,29783,34267,32025
7/06,Lunes,32162,37004,34583
8/06,Martes,29939,34447,32193
9/06,Miércoles,30243,34795,32519
10/06,Jueves,29605,34061,31833
11/06,Viernes,29648,34112,31880
14/06,Lunes,31959,36771,34365
15/06,Martes,31197,35893,33545
16/06,Miércoles,31094,35774,33434
17/06,Jueves,31675,36443,34059
18/06,Viernes,34861,40109,37485
21/06,Lunes,34166,39310,36738
