0,1,2,3,4
Fecha,Día,Min,Máx,Precio
17/09,Viernes,44072,50706,47389
20/09,Lunes,45027,51805,48416
21/09,Martes,47198,54304,50751
22/09,Miércoles,46068,53002,49535
23/09,Jueves,46982,54054,50518
24/09,Viernes,47309,54431,50870
27/09,Lunes,45744,52630,49187
28/09,Martes,46060,52994,49527
29/09,Miércoles,45311,52131,48721
30/09,Jueves,40270,46332,43301
1/10,Viernes,40974,47142,44058
4/10,Lunes,42494,48892,45693
5/10,Martes,42423,48809,45616
6/10,Miércoles,43059,49541,46300
7/10,Jueves,43444,49984,46714
8/10,Viernes,44995,51769,48382
11/10,Lunes,45166,51966,48566
12/10,Martes,43488,50034,46761
13/10,Miércoles,43378,49908,46643
14/10,Jueves,43225,49733,46479
15/10,Viernes,45288,52106,48697
18/10,Lunes,43306,49826,46566
19/10,Martes,44495,51193,47844
20/10,Miércoles,42852,49302,46077
