0,1,2,3,4
Fecha,Día,Min,Máx,Precio
26/08,Jueves,46820,53868,50344
27/08,Viernes,45091,51879,48485
30/08,Lunes,45300,52120,48710
31/08,Martes,45692,52570,49131
1/09,Miércoles,45260,52074,48667
2/09,Jueves,47752,54940,51346
3/09,Viernes,49928,57444,53686
6/09,Lunes,49964,57486,53725
7/09,Martes,48618,55936,52277
8/09,Miércoles,47492,54642,51067
9/09,Jueves,47406,54542,50974
10/09,Viernes,46683,53711,50197
13/09,Lunes,50257,57823,54040
14/09,Martes,48996,56372,52684
15/09,Miércoles,48963,56333,52648
16/09,Jueves,48232,55492,51862
17/09,Viernes,50946,58616,54781
20/09,Lunes,50047,57581,53814
21/09,Martes,52100,59942,56021
22/09,Miércoles,54608,62828,58718
23/09,Jueves,56202,64662,60432
24/09,Viernes,58471,67273,62872
27/09,Lunes,57018,65602,61310
28/09,Martes,55997,64427,60212
