0,1,2,3,4
Fecha,Día,Min,Máx,Precio
31/05,Lunes,34185,39331,36758
1/06,Martes,33153,38143,35648
2/06,Miércoles,30736,35362,33049
3/06,Jueves,30115,34649,32382
4/06,Viernes,30819,35459,33139
7/06,Lunes,30461,35047,32754
8/06,Martes,34085,39217,36651
9/06,Miércoles,31556,36306,33931
10/06,Jueves,31676,36444,34060
11/06,Viernes,29148,33536,31342
14/06,Lunes,32141,36979,34560
15/06,Martes,27571,31721,29646
16/06,Miércoles,27182,31274,29228
17/06,Jueves,25454,29286,27370
18/06,Viernes,25306,29116,27211
21/06,Lunes,23717,27287,25502
22/06,Martes,23806,27390,25598
23/06,Miércoles,23899,27497,25698
24/06,Jueves,20849,23987,22418
25/06,Viernes,21178,24366,22772
28/06,Lunes,20296,23352,21824
29/06,Martes,20073,23095,21584
30/06,Miércoles,20622,23726,22174
1/07,Jueves,20962,24118,22540
