0,1,2,3,4
Fecha,Día,Min,Máx,Precio
9/04,Viernes,56078,64520,60299
12/04,Lunes,54088,62230,58159
13/04,Martes,53070,61060,57065
14/04,Miércoles,53895,62009,57952
15/04,Jueves,54972,63248,59110
16/04,Viernes,53191,61199,57195
19/04,Lunes,53426,61468,57447
20/04,Martes,53368,61402,57385
21/04,Miércoles,53378,61414,57396
22/04,Jueves,54450,62646,58548
23/04,Viernes,56249,64717,60483
26/04,Lunes,56167,64623,60395
27/04,Martes,56981,65559,61270
28/04,Miércoles,61107,70305,65706
29/04,Jueves,60010,69044,64527
30/04,Viernes,57699,66385,62042
3/05,Lunes,58003,66735,62369
4/05,Martes,54677,62907,58792
5/05,Miércoles,54004,62134,58069
6/05,Jueves,54044,62180,58112
7/05,Viernes,54434,62628,58531
10/05,Lunes,53252,61268,57260
11/05,Martes,55114,63410,59262
12/05,Miércoles,56398,64888,60643
