0,1,2,3,4
Fecha,Día,Min,Máx,Precio
12/07,Lunes,29667,34133,31900
13/07,Martes,29357,33777,31567
14/07,Miércoles,29820,34310,32065
15/07,Jueves,28483,32771,30627
16/07,Viernes,28981,33343,31162
19/07,Lunes,29731,34207,31969
20/07,Martes,29966,34476,32221
21/07,Miércoles,28671,32987,30829
22/07,Jueves,28001,32217,30109
23/07,Viernes,29143,33531,31337
26/07,Lunes,28982,33344,31163
27/07,Martes,31109,35793,33451
28/07,Miércoles,31813,36603,34208
29/07,Jueves,29009,33377,31193
30/07,Viernes,29843,34335,32089
2/08,Lunes,30905,35557,33231
3/08,Martes,31752,36532,34142
4/08,Miércoles,28226,32475,30350
5/08,Jueves,28291,32549,30420
6/08,Viernes,28068,32294,30181
9/08,Lunes,26391,30363,28377
10/08,Martes,26211,30157,28184
11/08,Miércoles,25025,28793,26909
12/08,Jueves,24802,28536,26669
