0,1,2,3,4
Fecha,Día,Min,Máx,Precio
17/06,Jueves,37018,42590,39804
18/06,Viernes,38444,44232,41338
21/06,Lunes,42219,48575,45397
22/06,Martes,40178,46226,43202
23/06,Miércoles,40887,47043,43965
24/06,Jueves,40130,46171,43150
25/06,Viernes,44900,51660,48280
28/06,Lunes,44667,51391,48029
29/06,Martes,41901,48209,45055
30/06,Miércoles,42210,48564,45387
1/07,Jueves,40682,46806,43744
2/07,Viernes,38247,44005,41126
5/07,Lunes,39919,45929,42924
6/07,Martes,40892,47048,43970
7/07,Miércoles,40223,46279,43251
8/07,Jueves,42056,48388,45222
9/07,Viernes,43342,49866,46604
12/07,Lunes,42033,48361,45197
13/07,Martes,38969,44835,41902
14/07,Miércoles,38183,43931,41057
15/07,Jueves,39076,44958,42017
16/07,Viernes,38622,44436,41529
19/07,Lunes,43217,49723,46470
20/07,Martes,40010,46032,43021
