0,1,2,3,4
Fecha,Día,Min,Máx,Precio
24/05,Lunes,41624,47890,44757
25/05,Martes,35706,41082,38394
26/05,Miércoles,35202,40502,37852
27/05,Jueves,32965,37927,35446
28/05,Viernes,32773,37707,35240
31/05,Lunes,30715,35339,33027
1/06,Martes,30830,35472,33151
2/06,Miércoles,30951,35611,33281
3/06,Jueves,27001,31065,29033
4/06,Viernes,27428,31556,29492
7/06,Lunes,26286,30242,28264
8/06,Martes,25996,29910,27953
9/06,Miércoles,26707,30727,28717
10/06,Jueves,27148,31234,29191
11/06,Viernes,26649,30661,28655
14/06,Lunes,28778,33110,30944
15/06,Martes,26789,30821,28805
16/06,Miércoles,27060,31134,29097
17/06,Jueves,26489,30477,28483
18/06,Viernes,26528,30522,28525
21/06,Lunes,28597,32901,30749
22/06,Martes,27914,32116,30015
23/06,Miércoles,27822,32010,29916
24/06,Jueves,28343,32609,30476
