0,1,2,3,4
Fecha,Día,Min,Máx,Precio
18/10,Lunes,53341,61371,57356
19/10,Martes,54637,62861,58749
20/10,Miércoles,53213,61223,57218
21/10,Jueves,55944,64366,60155
22/10,Viernes,55681,64063,59872
25/10,Lunes,56744,65286,61015
26/10,Martes,56887,65451,61169
27/10,Miércoles,55292,63616,59454
28/10,Jueves,59413,68357,63885
29/10,Viernes,62107,71457,66782
1/11,Lunes,63443,72993,68218
2/11,Martes,64190,73854,69022
3/11,Miércoles,63534,73098,68316
4/11,Jueves,69821,80331,75076
5/11,Viernes,73655,84743,79199
8/11,Lunes,74528,85748,80138
9/11,Martes,72536,83456,77996
10/11,Miércoles,70833,81497,76165
11/11,Jueves,71629,82411,77020
12/11,Viernes,71422,82174,76798
15/11,Lunes,68167,78429,73298
16/11,Martes,70218,80788,75503
17/11,Miércoles,75295,86629,80962
18/11,Jueves,71292,82024,76658
