0,1,2,3,4
Fecha,Día,Min,Máx,Precio
18/10,Lunes,61680,70966,66323
19/10,Martes,61673,70957,66315
20/10,Miércoles,63170,72680,67925
21/10,Jueves,61524,70786,66155
22/10,Viernes,64682,74419,69550
25/10,Lunes,64376,74068,69222
26/10,Martes,65605,75481,70543
27/10,Miércoles,65771,75671,70721
28/10,Jueves,63927,73551,68739
29/10,Viernes,68692,79032,73862
1/11,Lunes,71806,82616,77211
2/11,Martes,73351,84393,78872
3/11,Miércoles,74216,85388,79802
4/11,Jueves,73456,84514,78985
5/11,Viernes,80725,92877,86801
8/11,Lunes,85158,97978,91568
9/11,Martes,86168,99140,92654
10/11,Miércoles,83866,96490,90178
11/11,Jueves,81897,94225,88061
12/11,Viernes,82817,95284,89050
15/11,Lunes,82577,95009,88793
16/11,Martes,78815,90679,84747
17/11,Miércoles,81186,93408,87297
18/11,Jueves,87055,100161,93608
