0,1,2,3,4
Fecha,Día,Min,Máx,Precio
8/09,Miércoles,38708,44536,41622
9/09,Jueves,39386,45315,42350
10/09,Viernes,40847,46995,43921
13/09,Lunes,40778,46916,43847
14/09,Martes,41389,47619,44504
15/09,Miércoles,41759,48045,44902
16/09,Jueves,43251,49761,46506
17/09,Viernes,43415,49951,46683
20/09,Lunes,41802,48094,44948
21/09,Martes,41697,47973,44835
22/09,Miércoles,41550,47804,44677
23/09,Jueves,43532,50086,46809
24/09,Viernes,41627,47893,44760
27/09,Lunes,42770,49208,45989
28/09,Martes,41191,47391,44291
29/09,Miércoles,41382,47612,44497
30/09,Jueves,41740,48024,44882
1/10,Viernes,41346,47570,44458
4/10,Lunes,43622,50188,46905
5/10,Martes,45609,52475,49042
6/10,Miércoles,45643,52513,49078
7/10,Jueves,44412,51098,47755
8/10,Viernes,43384,49914,46649
11/10,Lunes,43305,49823,46564
