0,1,2,3,4
Fecha,Día,Min,Máx,Precio
18/10,Lunes,57838,66544,62191
19/10,Martes,57085,65679,61382
20/10,Miércoles,61382,70622,66002
21/10,Jueves,61374,70614,65994
22/10,Viernes,62864,72328,67596
25/10,Lunes,61227,70443,65835
26/10,Martes,64369,74059,69214
27/10,Miércoles,64066,73710,68888
28/10,Jueves,65289,75117,70203
29/10,Viernes,65453,75307,70380
1/11,Lunes,63619,73195,68407
2/11,Martes,68360,78650,73505
3/11,Miércoles,71459,82217,76838
4/11,Jueves,72997,83985,78491
5/11,Viernes,73857,84975,79416
8/11,Lunes,73101,84105,78603
9/11,Martes,80334,92428,86381
10/11,Miércoles,84746,97504,91125
11/11,Jueves,85752,98660,92206
12/11,Viernes,83460,96024,89742
15/11,Lunes,81501,93769,87635
16/11,Martes,82416,94822,88619
17/11,Miércoles,82178,94548,88363
18/11,Jueves,78432,90240,84336
