0,1,2,3,4
Fecha,Día,Min,Máx,Precio
28/06,Lunes,26792,30826,28809
29/06,Martes,27562,31712,29637
30/06,Miércoles,28544,32840,30692
1/07,Jueves,29326,33740,31533
2/07,Viernes,26068,29992,28030
5/07,Lunes,26128,30062,28095
6/07,Martes,25923,29825,27874
7/07,Miércoles,24373,28043,26208
8/07,Jueves,24208,27852,26030
9/07,Viernes,23113,26593,24853
12/07,Lunes,22908,26356,24632
13/07,Martes,23790,27372,25581
14/07,Miércoles,26126,30060,28093
15/07,Jueves,24864,28606,26735
16/07,Viernes,25303,29111,27207
19/07,Lunes,24833,28571,26702
20/07,Martes,27786,31968,29877
21/07,Miércoles,27641,31803,29722
22/07,Jueves,25930,29834,27882
23/07,Viernes,26122,30054,28088
26/07,Lunes,25177,28967,27072
27/07,Martes,23670,27234,25452
28/07,Miércoles,24705,28425,26565
29/07,Jueves,25307,29117,27212
