0,1,2,3,4
Fecha,Día,Min,Máx,Precio
2/09,Jueves,47047,54129,50588
3/09,Viernes,47226,54336,50781
6/09,Lunes,45471,52317,48894
7/09,Martes,45357,52185,48771
8/09,Miércoles,45197,52001,48599
9/09,Jueves,47354,54482,50918
10/09,Viernes,45282,52098,48690
13/09,Lunes,46525,53529,50027
14/09,Martes,44807,51553,48180
15/09,Miércoles,45016,51792,48404
16/09,Jueves,45404,52240,48822
17/09,Viernes,44976,51746,48361
20/09,Lunes,47451,54595,51023
21/09,Martes,49614,57082,53348
22/09,Miércoles,49650,57124,53387
23/09,Jueves,48312,55584,51948
24/09,Viernes,47193,54297,50745
27/09,Lunes,47106,54198,50652
28/09,Martes,46388,53372,49880
29/09,Miércoles,49940,57458,53699
30/09,Jueves,48687,56017,52352
1/10,Viernes,48655,55979,52317
4/10,Lunes,47928,55144,51536
5/10,Martes,50626,58248,54437
