0,1,2,3,4
Fecha,Día,Min,Máx,Precio
7/06,Lunes,38070,43800,40935
8/06,Martes,38997,44867,41932
9/06,Miércoles,38360,44134,41247
10/06,Jueves,40108,46146,43127
11/06,Viernes,41334,47556,44445
14/06,Lunes,40086,46120,43103
15/06,Martes,37163,42757,39960
16/06,Miércoles,36413,41895,39154
17/06,Jueves,37265,42875,40070
18/06,Viernes,36832,42376,39604
21/06,Lunes,41214,47418,44316
22/06,Martes,38155,43899,41027
23/06,Miércoles,38300,44066,41183
24/06,Jueves,35243,40549,37896
25/06,Viernes,38862,44712,41787
28/06,Lunes,33337,38355,35846
29/06,Martes,32866,37814,35340
30/06,Miércoles,30777,35411,33094
1/07,Jueves,30599,35205,32902
2/07,Viernes,28677,32995,30836
5/07,Lunes,28785,33119,30952
6/07,Martes,28898,33248,31073
7/07,Miércoles,25210,29004,27107
8/07,Jueves,25608,29464,27536
