0,1,2,3,4
Fecha,Día,Min,Máx,Precio
15/10,Viernes,53341,61371,57356
18/10,Lunes,54637,62861,58749
19/10,Martes,53213,61223,57218
20/10,Miércoles,55944,64366,60155
21/10,Jueves,55681,64063,59872
22/10,Viernes,56744,65286,61015
25/10,Lunes,56887,65451,61169
26/10,Martes,55292,63616,59454
27/10,Miércoles,59413,68357,63885
28/10,Jueves,62107,71457,66782
29/10,Viernes,63443,72993,68218
1/11,Lunes,64190,73854,69022
2/11,Martes,63534,73098,68316
3/11,Miércoles,69821,80331,75076
4/11,Jueves,73655,84743,79199
5/11,Viernes,74528,85748,80138
8/11,Lunes,72536,83456,77996
9/11,Martes,70833,81497,76165
10/11,Miércoles,71629,82411,77020
11/11,Jueves,71422,82174,76798
12/11,Viernes,68167,78429,73298
15/11,Lunes,70218,80788,75503
16/11,Martes,75295,86629,80962
17/11,Miércoles,71292,82024,76658
