0,1,2,3,4
Fecha,Día,Min,Máx,Precio
29/07,Jueves,37738,43420,40579
30/07,Viernes,39979,45997,42988
2/08,Lunes,42136,48478,45307
3/08,Martes,43462,50004,46733
4/08,Miércoles,44329,51003,47666
5/08,Jueves,46143,53089,49616
6/08,Viernes,46372,53352,49862
9/08,Lunes,50024,57554,53789
10/08,Martes,48316,55590,51953
11/08,Miércoles,46859,53913,50386
12/08,Jueves,47246,54358,50802
13/08,Viernes,47463,54609,51036
16/08,Lunes,46781,53823,50302
17/08,Martes,45412,52248,48830
18/08,Miércoles,45531,52385,48958
19/08,Jueves,45027,51805,48416
20/08,Viernes,43522,50074,46798
23/08,Lunes,44474,51168,47821
24/08,Martes,44091,50729,47410
25/08,Miércoles,45337,52161,48749
26/08,Jueves,43992,50614,47303
27/08,Viernes,43533,50087,46810
30/08,Lunes,44221,50877,47549
31/08,Martes,42238,48596,45417
