0,1,2,3,4
Fecha,Día,Min,Máx,Precio
23/04,Viernes,47647,54819,51233
26/04,Lunes,48349,55627,51988
27/04,Martes,47855,55059,51457
28/04,Miércoles,44821,51569,48195
29/04,Jueves,43830,50428,47129
30/04,Viernes,42571,48979,45775
3/05,Lunes,42752,49188,45970
4/05,Martes,42362,48740,45551
5/05,Miércoles,44989,51761,48375
6/05,Jueves,44873,51628,48250
7/05,Viernes,45026,51804,48415
10/05,Lunes,46326,53300,49813
11/05,Martes,46344,53320,49832
12/05,Miércoles,48111,55353,51732
13/05,Jueves,46403,53389,49896
14/05,Viernes,45530,52384,48957
17/05,Lunes,46238,53198,49718
18/05,Martes,47162,54262,50712
19/05,Miércoles,45634,52504,49069
20/05,Jueves,45835,52735,49285
21/05,Viernes,45786,52678,49232
24/05,Lunes,45795,52689,49242
25/05,Martes,46714,53746,50230
26/05,Miércoles,48258,55522,51890
