0,1,2,3,4
Fecha,Día,Min,Máx,Precio
12/04,Lunes,57205,65817,61511
13/04,Martes,57228,65842,61535
14/04,Miércoles,59409,68353,63881
15/04,Jueves,57301,65927,61614
16/04,Viernes,56223,64687,60455
19/04,Lunes,57096,65692,61394
20/04,Martes,58238,67004,62621
21/04,Miércoles,56351,64835,60593
22/04,Jueves,56600,65120,60860
23/04,Viernes,56538,65050,60794
26/04,Lunes,56550,65062,60806
27/04,Martes,57684,66368,62026
28/04,Miércoles,59591,68561,64076
29/04,Jueves,59504,68462,63983
30/04,Viernes,60366,69454,64910
3/05,Lunes,64737,74483,69610
4/05,Martes,63576,73146,68361
5/05,Miércoles,61127,70329,65728
6/05,Jueves,61450,70700,66075
7/05,Viernes,57925,66645,62285
10/05,Lunes,57213,65825,61519
11/05,Martes,57255,65873,61564
12/05,Miércoles,57667,66349,62008
13/05,Jueves,56415,64907,60661
