0,1,2,3,4
Fecha,Día,Min,Máx,Precio
1/09,Miércoles,44025,50653,47339
2/09,Jueves,42389,48771,45580
3/09,Viernes,42282,48648,45465
6/09,Lunes,42134,48476,45305
7/09,Martes,44144,50790,47467
8/09,Miércoles,42213,48567,45390
9/09,Jueves,43371,49901,46636
10/09,Viernes,41770,48058,44914
13/09,Lunes,41964,48282,45123
14/09,Martes,42327,48699,45513
15/09,Miércoles,41927,48239,45083
16/09,Jueves,44235,50895,47565
17/09,Viernes,46252,53214,49733
20/09,Lunes,46285,53253,49769
21/09,Martes,45037,51817,48427
22/09,Miércoles,43995,50617,47306
23/09,Jueves,43915,50525,47220
24/09,Viernes,43245,49755,46500
27/09,Lunes,46556,53564,50060
28/09,Martes,45388,52220,48804
29/09,Miércoles,45357,52185,48771
30/09,Jueves,44680,51406,48043
1/10,Viernes,47195,54299,50747
4/10,Lunes,46361,53341,49851
