0,1,2,3,4
Fecha,Día,Min,Máx,Precio
15/10,Viernes,54649,62875,58762
18/10,Lunes,53225,61237,57231
19/10,Martes,55956,64380,60168
20/10,Miércoles,55693,64077,59885
21/10,Jueves,56756,65300,61028
22/10,Viernes,56899,65465,61182
25/10,Lunes,55304,63630,59467
26/10,Martes,59426,68372,63899
27/10,Miércoles,62120,71472,66796
28/10,Jueves,63457,73009,68233
29/10,Viernes,64204,73870,69037
1/11,Lunes,63548,73114,68331
2/11,Martes,69836,80350,75093
3/11,Miércoles,73672,84762,79217
4/11,Jueves,74545,85767,80156
5/11,Viernes,72553,83475,78014
8/11,Lunes,70850,81516,76183
9/11,Martes,71645,82431,77038
10/11,Miércoles,71439,82193,76816
11/11,Jueves,68184,78448,73316
12/11,Viernes,70235,80809,75522
15/11,Lunes,75313,86651,80982
16/11,Martes,71310,82044,76677
17/11,Miércoles,64786,74538,69662
