0,1,2,3,4
Fecha,Día,Min,Máx,Precio
13/09,Lunes,43438,49976,46707
14/09,Martes,42731,49163,45947
15/09,Miércoles,37977,43695,40836
16/09,Jueves,38642,44459,41550
17/09,Viernes,40076,46108,43092
20/09,Lunes,40008,46030,43019
21/09,Martes,40608,46720,43664
22/09,Miércoles,40970,47138,44054
23/09,Jueves,42433,48821,45627
24/09,Viernes,42595,49007,45801
27/09,Lunes,41012,47186,44099
28/09,Martes,40909,47067,43988
29/09,Miércoles,40765,46901,43833
30/09,Jueves,42709,49139,45924
1/10,Viernes,40840,46988,43914
4/10,Lunes,41961,48277,45119
5/10,Martes,40411,46495,43453
6/10,Miércoles,40599,46711,43655
7/10,Jueves,40950,47114,44032
8/10,Viernes,40563,46669,43616
11/10,Lunes,42796,49238,46017
12/10,Martes,44746,51482,48114
13/10,Miércoles,44779,51519,48149
14/10,Jueves,43571,50131,46851
