0,1,2,3,4
Fecha,Día,Min,Máx,Precio
24/05,Lunes,35001,40269,37635
25/05,Martes,32208,37056,34632
26/05,Miércoles,35515,40861,38188
27/05,Jueves,30466,35052,32759
28/05,Viernes,30036,34558,32297
31/05,Lunes,28127,32361,30244
1/06,Martes,27963,32173,30068
2/06,Miércoles,26207,30153,28180
3/06,Jueves,26306,30266,28286
4/06,Viernes,26409,30385,28397
7/06,Lunes,23038,26506,24772
8/06,Martes,23403,26925,25164
9/06,Miércoles,22429,25805,24117
10/06,Jueves,22181,25521,23851
11/06,Viernes,22788,26218,24503
14/06,Lunes,23164,26650,24907
15/06,Martes,22738,26160,24449
16/06,Miércoles,24554,28250,26402
17/06,Jueves,22857,26297,24577
18/06,Viernes,23088,26564,24826
21/06,Lunes,22601,26003,24302
22/06,Martes,22634,26042,24338
23/06,Miércoles,24399,28071,26235
24/06,Jueves,23816,27402,25609
