0,1,2,3,4
Fecha,Día,Min,Máx,Precio
17/05,Lunes,46566,53576,50071
18/05,Martes,46748,53786,50267
19/05,Miércoles,40781,46920,43850
20/05,Jueves,41425,47661,44543
21/05,Viernes,39701,45677,42689
24/05,Lunes,39264,45174,42219
25/05,Martes,40338,46410,43374
26/05,Miércoles,41003,47175,44089
27/05,Jueves,40249,46309,43279
28/05,Viernes,43464,50008,46736
31/05,Lunes,40461,46551,43506
1/06,Martes,40871,47023,43947
2/06,Miércoles,40009,46031,43020
3/06,Jueves,40067,46099,43083
4/06,Viernes,43190,49692,46441
7/06,Lunes,42160,48506,45333
8/06,Martes,42020,48346,45183
9/06,Miércoles,42806,49250,46028
10/06,Jueves,47112,54204,50658
11/06,Viernes,46173,53123,49648
14/06,Lunes,45220,52028,48624
15/06,Martes,44749,51485,48117
16/06,Miércoles,43015,49491,46253
17/06,Jueves,40963,47129,44046
