0,1,2,3,4
Fecha,Día,Min,Máx,Precio
6/05,Jueves,46095,53033,49564
7/05,Viernes,46562,53572,50067
10/05,Lunes,45580,52442,49011
11/05,Martes,45647,52519,49083
12/05,Miércoles,49205,56613,52909
13/05,Jueves,48031,55261,51646
14/05,Viernes,47872,55078,51475
17/05,Lunes,48767,56109,52438
18/05,Martes,53673,61753,57713
19/05,Miércoles,52604,60522,56563
20/05,Jueves,51518,59274,55396
21/05,Viernes,50981,58655,54818
24/05,Lunes,49005,56383,52694
25/05,Martes,46666,53692,50179
26/05,Miércoles,47354,54482,50918
27/05,Jueves,46870,53926,50398
28/05,Viernes,43899,50507,47203
31/05,Lunes,42928,49390,46159
1/06,Martes,41694,47970,44832
2/06,Miércoles,41871,48175,45023
3/06,Jueves,41490,47736,44613
4/06,Viernes,44062,50696,47379
7/06,Lunes,43949,50565,47257
8/06,Martes,44100,50738,47419
