0,1,2,3,4
Fecha,Día,Min,Máx,Precio
15/06,Martes,39851,45850,42850
16/06,Miércoles,37924,43632,40778
17/06,Jueves,38593,44403,41498
18/06,Viernes,37877,43579,40728
21/06,Lunes,42380,48760,45570
22/06,Martes,42160,48506,45333
23/06,Miércoles,39549,45503,42526
24/06,Jueves,39841,45839,42840
25/06,Viernes,38400,44180,41290
28/06,Lunes,36102,41536,38819
29/06,Martes,37680,43352,40516
30/06,Miércoles,38598,44408,41503
1/07,Jueves,37967,43683,40825
2/07,Viernes,39698,45674,42686
5/07,Lunes,40912,47070,43991
6/07,Martes,39677,45649,42663
7/07,Miércoles,36783,42321,39552
8/07,Jueves,36041,41467,38754
9/07,Viernes,36884,42436,39660
12/07,Lunes,36455,41943,39199
13/07,Martes,40793,46933,43863
14/07,Miércoles,37765,43449,40607
15/07,Jueves,37908,43614,40761
16/07,Viernes,34882,40134,37508
