0,1,2,3,4
Fecha,Día,Min,Máx,Precio
19/10,Martes,58213,66977,62595
20/10,Miércoles,58837,67695,63266
21/10,Jueves,58072,66814,62443
22/10,Viernes,62443,71843,67143
25/10,Lunes,62436,71834,67135
26/10,Martes,63951,73579,68765
27/10,Miércoles,62285,71661,66973
28/10,Jueves,65481,75339,70410
29/10,Viernes,65173,74983,70078
1/11,Lunes,66417,76415,71416
2/11,Martes,66584,76608,71596
3/11,Miércoles,64718,74460,69589
4/11,Jueves,69541,80009,74775
5/11,Viernes,72694,83638,78166
8/11,Lunes,74258,85436,79847
9/11,Martes,75133,86443,80788
10/11,Miércoles,74364,85558,79961
11/11,Jueves,81723,94025,87874
12/11,Viernes,86211,99189,92700
15/11,Lunes,87233,100365,93799
16/11,Martes,84902,97682,91292
17/11,Miércoles,82909,95389,89149
18/11,Jueves,83840,96461,90150
19/11,Viernes,83598,96182,89890
