0,1,2,3,4
Fecha,Día,Min,Máx,Precio
21/05,Viernes,41624,47890,44757
24/05,Lunes,35706,41082,38394
25/05,Martes,35202,40502,37852
26/05,Miércoles,32965,37927,35446
27/05,Jueves,32773,37707,35240
28/05,Viernes,30715,35339,33027
31/05,Lunes,30830,35472,33151
1/06,Martes,30951,35611,33281
2/06,Miércoles,27001,31065,29033
3/06,Jueves,27428,31556,29492
4/06,Viernes,26286,30242,28264
7/06,Lunes,25996,29910,27953
8/06,Martes,26707,30727,28717
9/06,Miércoles,27148,31234,29191
10/06,Jueves,26649,30661,28655
11/06,Viernes,28778,33110,30944
14/06,Lunes,26789,30821,28805
15/06,Martes,27060,31134,29097
16/06,Miércoles,26489,30477,28483
17/06,Jueves,26528,30522,28525
18/06,Viernes,28597,32901,30749
21/06,Lunes,27914,32116,30015
22/06,Martes,27822,32010,29916
23/06,Miércoles,28343,32609,30476
