0,1,2,3,4
Fecha,Día,Min,Máx,Precio
12/05,Miércoles,49791,57287,53539
13/05,Jueves,49243,56655,52949
14/05,Viernes,50589,58205,54397
17/05,Lunes,51423,59165,55294
18/05,Martes,50479,58077,54278
19/05,Miércoles,54510,62716,58613
20/05,Jueves,50743,58381,54562
21/05,Viernes,51257,58973,55115
24/05,Lunes,50176,57730,53953
25/05,Martes,50250,57814,54032
26/05,Miércoles,54167,62321,58244
27/05,Jueves,52874,60834,56854
28/05,Viernes,52699,60633,56666
31/05,Lunes,53685,61767,57726
1/06,Martes,59086,67980,63533
2/06,Miércoles,57908,66626,62267
3/06,Jueves,56713,65251,60982
4/06,Viernes,56122,64570,60346
7/06,Lunes,53947,62069,58008
8/06,Martes,51373,59107,55240
9/06,Miércoles,52130,59978,56054
10/06,Jueves,51598,59366,55482
11/06,Viernes,48327,55603,51965
14/06,Lunes,47259,54373,50816
