0,1,2,3,4
Fecha,Día,Min,Máx,Precio
22/09,Miércoles,35787,41175,38481
23/09,Jueves,32513,37407,34960
24/09,Viernes,31797,36583,34190
27/09,Lunes,32480,37370,34925
28/09,Martes,32158,37000,34579
29/09,Miércoles,31904,36706,34305
30/09,Jueves,32595,37501,35048
1/10,Viernes,34166,39310,36738
4/10,Lunes,33348,38368,35858
5/10,Martes,34010,39130,36570
6/10,Miércoles,34247,39403,36825
7/10,Jueves,33115,38099,35607
8/10,Viernes,33343,38363,35853
11/10,Lunes,32800,37738,35269
12/10,Martes,29152,33540,31346
13/10,Miércoles,29661,34127,31894
14/10,Jueves,30762,35392,33077
15/10,Viernes,30710,35332,33021
18/10,Lunes,31170,35862,33516
19/10,Martes,31449,36183,33816
20/10,Miércoles,32572,37476,35024
21/10,Jueves,32696,37618,35157
22/10,Viernes,31481,36220,33850
25/10,Lunes,31401,36129,33765
