0,1,2,3,4
Fecha,Día,Min,Máx,Precio
14/04,Miércoles,62758,72206,67482
15/04,Jueves,62596,72020,67308
16/04,Viernes,62810,72266,67538
19/04,Lunes,64624,74352,69488
20/04,Martes,64649,74381,69515
21/04,Miércoles,67113,77217,72165
22/04,Jueves,64732,74476,69604
23/04,Viernes,63513,73075,68294
26/04,Lunes,64500,74210,69355
27/04,Martes,65789,75693,70741
28/04,Miércoles,63659,73242,68450
29/04,Jueves,63938,73564,68751
30/04,Viernes,63870,73484,68677
3/05,Lunes,63883,73499,68691
4/05,Martes,65165,74975,70070
5/05,Miércoles,67319,77453,72386
6/05,Jueves,67221,77341,72281
7/05,Viernes,68195,78461,73328
10/05,Lunes,73132,84142,78637
11/05,Martes,71820,82632,77226
12/05,Miércoles,69054,79450,74252
13/05,Jueves,69419,79869,74644
14/05,Viernes,65438,75288,70363
17/05,Lunes,64633,74363,69498
