0,1,2,3,4
Fecha,Día,Min,Máx,Precio
21/09,Martes,42972,49440,46206
22/09,Miércoles,43896,50504,47200
23/09,Jueves,43462,50004,46733
24/09,Viernes,43118,49608,46363
27/09,Lunes,44052,50684,47368
28/09,Martes,46176,53128,49652
29/09,Miércoles,45071,51855,48463
30/09,Jueves,45965,52885,49425
1/10,Viernes,46285,53253,49769
4/10,Lunes,44754,51492,48123
5/10,Martes,45063,51847,48455
6/10,Miércoles,44329,51003,47666
7/10,Jueves,39398,45328,42363
8/10,Viernes,40087,46121,43104
11/10,Lunes,41574,47832,44703
12/10,Martes,41503,47751,44627
13/10,Miércoles,42125,48467,45296
14/10,Jueves,42502,48900,45701
15/10,Viernes,44020,50646,47333
18/10,Lunes,44187,50839,47513
19/10,Martes,42545,48949,45747
20/10,Miércoles,42438,48826,45632
21/10,Jueves,42288,48654,45471
22/10,Viernes,44306,50976,47641
