0,1,2,3,4
Fecha,Día,Min,Máx,Precio
29/06,Martes,34620,39832,37226
30/06,Miércoles,35403,40733,38068
1/07,Jueves,32283,37143,34713
2/07,Viernes,33210,38210,35710
5/07,Lunes,34392,39570,36981
6/07,Martes,35334,40654,37994
7/07,Miércoles,31410,36138,33774
8/07,Jueves,31482,36222,33852
9/07,Viernes,31235,35937,33586
12/07,Lunes,29368,33788,31578
13/07,Martes,29169,33559,31364
14/07,Miércoles,27849,32041,29945
15/07,Jueves,27601,31755,29678
16/07,Viernes,28664,32980,30822
19/07,Lunes,31479,36217,33848
20/07,Martes,29956,34466,32211
21/07,Miércoles,30485,35075,32780
22/07,Jueves,29920,34424,32172
23/07,Viernes,33477,38517,35997
26/07,Lunes,33303,38317,35810
27/07,Martes,31241,35945,33593
28/07,Miércoles,31472,36210,33841
29/07,Jueves,30333,34899,32616
30/07,Viernes,28518,32810,30664
