0,1,2,3,4
Fecha,Día,Min,Máx,Precio
25/10,Lunes,57621,66295,61958
26/10,Martes,56150,64602,60376
27/10,Miércoles,52971,60945,56958
28/10,Jueves,54405,62595,58500
29/10,Viernes,56351,64835,60593
1/11,Lunes,56837,65393,61115
2/11,Martes,57446,66094,61770
3/11,Miércoles,56698,65234,60966
4/11,Jueves,60966,70144,65555
5/11,Viernes,60959,70135,65547
8/11,Lunes,62439,71839,67139
9/11,Martes,60812,69966,65389
10/11,Miércoles,63933,73557,68745
11/11,Jueves,63632,73210,68421
12/11,Viernes,64846,74608,69727
15/11,Lunes,65010,74796,69903
16/11,Martes,63188,72700,67944
17/11,Miércoles,67897,78119,73008
18/11,Jueves,70976,81660,76318
19/11,Viernes,72502,83416,77959
22/11,Lunes,73357,84399,78878
23/11,Martes,72606,83536,78071
24/11,Miércoles,79791,91803,85797
25/11,Jueves,84173,96845,90509
