0,1,2,3,4
Fecha,Día,Min,Máx,Precio
3/06,Jueves,33558,38610,36084
4/06,Viernes,35088,40370,37729
7/06,Lunes,36160,41604,38882
8/06,Martes,35068,40348,37708
9/06,Miércoles,32512,37406,34959
10/06,Jueves,31856,36652,34254
11/06,Viernes,32601,37509,35055
14/06,Lunes,32223,37073,34648
15/06,Martes,36056,41484,38770
16/06,Miércoles,33380,38404,35892
17/06,Jueves,33507,38551,36029
18/06,Viernes,30833,35475,33154
21/06,Lunes,33999,39117,36558
22/06,Martes,29165,33555,31360
23/06,Miércoles,28754,33082,30918
24/06,Jueves,26926,30980,28953
25/06,Viernes,26770,30800,28785
28/06,Lunes,25089,28865,26977
29/06,Martes,25183,28973,27078
30/06,Miércoles,25281,29087,27184
1/07,Jueves,22054,25374,23714
2/07,Viernes,22403,25775,24089
5/07,Lunes,21470,24702,23086
6/07,Martes,21234,24430,22832
