0,1,2,3,4
Fecha,Día,Min,Máx,Precio
5/05,Miércoles,53734,61822,57778
6/05,Jueves,52601,60519,56560
7/05,Viernes,52678,60608,56643
10/05,Lunes,56784,65332,61058
11/05,Martes,55429,63773,59601
12/05,Miércoles,55246,63562,59404
13/05,Jueves,56279,64751,60515
14/05,Viernes,61940,71264,66602
17/05,Lunes,60706,69844,65275
18/05,Martes,59453,68403,63928
19/05,Miércoles,58833,67689,63261
20/05,Jueves,56553,65067,60810
21/05,Viernes,53854,61962,57908
24/05,Lunes,54648,62874,58761
25/05,Martes,54090,62232,58161
26/05,Miércoles,50661,58287,54474
27/05,Jueves,49541,56999,53270
28/05,Viernes,48117,55361,51739
31/05,Lunes,48323,55597,51960
1/06,Martes,47883,55091,51487
2/06,Miércoles,50851,58507,54679
3/06,Jueves,50720,58356,54538
4/06,Viernes,50893,58555,54724
7/06,Lunes,52363,60245,56304
