0,1,2,3,4
Fecha,Día,Min,Máx,Precio
14/04,Miércoles,55501,63857,59679
15/04,Jueves,55691,64075,59883
16/04,Viernes,57299,65925,61612
19/04,Lunes,57321,65951,61636
20/04,Martes,59506,68464,63985
21/04,Miércoles,57394,66034,61714
22/04,Jueves,56314,64792,60553
23/04,Viernes,57189,65799,61494
26/04,Lunes,58332,67114,62723
27/04,Martes,56443,64939,60691
28/04,Miércoles,56691,65225,60958
29/04,Jueves,56630,65154,60892
30/04,Viernes,56641,65167,60904
3/05,Lunes,57777,66475,62126
4/05,Martes,59686,68672,64179
5/05,Miércoles,59600,68572,64086
6/05,Jueves,60463,69565,65014
7/05,Viernes,64841,74601,69721
10/05,Lunes,63677,73263,68470
11/05,Martes,61225,70441,65833
12/05,Miércoles,61547,70813,66180
13/05,Jueves,58017,66751,62384
14/05,Viernes,57304,65930,61617
17/05,Lunes,57346,65978,61662
