0,1,2,3,4
Fecha,Día,Min,Máx,Precio
11/08,Miércoles,45478,52324,48901
12/08,Jueves,44674,51400,48037
13/08,Viernes,46507,53507,50007
16/08,Lunes,48745,56083,52414
17/08,Martes,50168,57720,53944
18/08,Miércoles,52193,60051,56122
19/08,Jueves,50896,58558,54727
20/08,Viernes,49985,57509,53747
23/08,Lunes,48136,55382,51759
24/08,Martes,47242,54354,50798
25/08,Miércoles,49790,57286,53538
26/08,Jueves,49788,57284,53536
27/08,Viernes,50468,58066,54267
30/08,Lunes,53465,61513,57489
31/08,Martes,56350,64832,60591
1/09,Miércoles,58123,66873,62498
2/09,Jueves,59283,68207,63745
3/09,Viernes,61708,70998,66353
6/09,Lunes,62014,71350,66682
7/09,Martes,66898,76968,71933
8/09,Miércoles,64615,74341,69478
9/09,Jueves,62665,72099,67382
10/09,Viernes,63182,72694,67938
13/09,Lunes,63473,73029,68251
