0,1,2,3,4
Fecha,Día,Min,Máx,Precio
26/08,Jueves,42714,49144,45929
27/08,Viernes,42912,49372,46142
30/08,Lunes,43283,49799,46541
31/08,Martes,42874,49328,46101
1/09,Miércoles,45234,52044,48639
2/09,Jueves,47295,54415,50855
3/09,Viernes,47330,54454,50892
6/09,Lunes,46054,52986,49520
7/09,Martes,44987,51759,48373
8/09,Miércoles,44905,51665,48285
9/09,Jueves,44221,50877,47549
10/09,Viernes,47607,54773,51190
13/09,Lunes,46413,53399,49906
14/09,Martes,46381,53363,49872
15/09,Miércoles,45688,52566,49127
16/09,Jueves,48260,55526,51893
17/09,Viernes,47409,54545,50977
20/09,Lunes,49353,56783,53068
21/09,Martes,51729,59517,55623
22/09,Miércoles,53239,61253,57246
23/09,Jueves,55388,63726,59557
24/09,Viernes,54012,62142,58077
27/09,Lunes,53044,61030,57037
28/09,Martes,51083,58773,54928
