0,1,2,3,4
Fecha,Día,Min,Máx,Precio
19/07,Lunes,28784,33117,30950
20/07,Martes,27941,32147,30044
21/07,Miércoles,28014,32232,30123
22/07,Jueves,27704,31874,29789
23/07,Viernes,26777,30809,28793
26/07,Lunes,27362,31482,29422
27/07,Martes,27127,31211,29169
28/07,Miércoles,27893,32093,29993
29/07,Jueves,27066,31140,29103
30/07,Viernes,26784,30816,28800
2/08,Lunes,27206,31302,29254
3/08,Martes,25986,29898,27942
4/08,Miércoles,26441,30421,28431
5/08,Jueves,27125,31209,29167
6/08,Viernes,27339,31455,29397
9/08,Lunes,26158,30096,28127
10/08,Martes,25548,29394,27471
11/08,Miércoles,26591,30593,28592
12/08,Jueves,26443,30423,28433
13/08,Viernes,28384,32656,30520
16/08,Lunes,29025,33395,31210
17/08,Martes,26468,30452,28460
18/08,Miércoles,27229,31327,29278
19/08,Jueves,28198,32442,30320
