0,1,2,3,4
Fecha,Día,Min,Máx,Precio
11/05,Martes,49791,57287,53539
12/05,Miércoles,49243,56655,52949
13/05,Jueves,50589,58205,54397
14/05,Viernes,51423,59165,55294
17/05,Lunes,50479,58077,54278
18/05,Martes,54510,62716,58613
19/05,Miércoles,50743,58381,54562
20/05,Jueves,51257,58973,55115
21/05,Viernes,50176,57730,53953
24/05,Lunes,50250,57814,54032
25/05,Martes,54167,62321,58244
26/05,Miércoles,52874,60834,56854
27/05,Jueves,52699,60633,56666
28/05,Viernes,53685,61767,57726
31/05,Lunes,59086,67980,63533
1/06,Martes,57908,66626,62267
2/06,Miércoles,56713,65251,60982
3/06,Jueves,56122,64570,60346
4/06,Viernes,53947,62069,58008
7/06,Lunes,51373,59107,55240
8/06,Martes,52130,59978,56054
9/06,Miércoles,51598,59366,55482
10/06,Jueves,48327,55603,51965
11/06,Viernes,47259,54373,50816
