0,1,2,3,4
Fecha,Día,Min,Máx,Precio
21/06,Lunes,35179,40475,37827
22/06,Martes,33588,38644,36116
23/06,Miércoles,33288,38300,35794
24/06,Jueves,34571,39775,37173
25/06,Viernes,37965,43681,40823
28/06,Lunes,36130,41568,38849
29/06,Martes,36768,42302,39535
30/06,Miércoles,36086,41518,38802
1/07,Jueves,40376,46454,43415
2/07,Viernes,40167,46213,43190
5/07,Lunes,37680,43352,40516
6/07,Martes,37958,43672,40815
7/07,Miércoles,36584,42092,39338
8/07,Jueves,34395,39573,36984
9/07,Viernes,35899,41303,38601
12/07,Lunes,36774,42310,39542
13/07,Martes,36173,41619,38896
14/07,Miércoles,37822,43516,40669
15/07,Jueves,38978,44846,41912
16/07,Viernes,37801,43491,40646
19/07,Lunes,35044,40320,37682
20/07,Martes,34337,39507,36922
21/07,Miércoles,35141,40431,37786
22/07,Jueves,34733,39961,37347
