0,1,2,3,4
Fecha,Día,Min,Máx,Precio
14/07,Miércoles,29755,34235,31995
15/07,Jueves,30405,34983,32694
16/07,Viernes,30144,34682,32413
19/07,Lunes,30995,35661,33328
20/07,Martes,30075,34603,32339
21/07,Miércoles,29762,34242,32002
22/07,Jueves,30232,34782,32507
23/07,Viernes,28877,33224,31050
26/07,Lunes,29381,33805,31593
27/07,Martes,30142,34680,32411
28/07,Miércoles,30379,34953,32666
29/07,Jueves,29067,33443,31255
30/07,Viernes,28389,32663,30526
2/08,Lunes,29547,33995,31771
3/08,Martes,29382,33806,31594
4/08,Miércoles,31539,36287,33913
5/08,Jueves,32252,37108,34680
6/08,Viernes,29410,33838,31624
9/08,Lunes,30256,34810,32533
10/08,Martes,31333,36049,33691
11/08,Miércoles,32191,37037,34614
12/08,Jueves,28615,32923,30769
13/08,Viernes,28681,32999,30840
16/08,Lunes,28456,32740,30598
