0,1,2,3,4
Fecha,Día,Min,Máx,Precio
30/08,Lunes,47833,55033,51433
31/08,Martes,45739,52625,49182
1/09,Miércoles,46995,54069,50532
2/09,Jueves,45259,52073,48666
3/09,Viernes,45470,52314,48892
6/09,Lunes,45863,52767,49315
7/09,Martes,45430,52268,48849
8/09,Miércoles,47930,55146,51538
9/09,Jueves,50115,57659,53887
10/09,Viernes,50151,57701,53926
13/09,Lunes,48799,56145,52472
14/09,Martes,47669,54845,51257
15/09,Miércoles,47582,54744,51163
16/09,Jueves,46856,53910,50383
17/09,Viernes,50444,58038,54241
20/09,Lunes,49178,56582,52880
21/09,Martes,49145,56543,52844
22/09,Miércoles,48411,55699,52055
23/09,Jueves,51136,58834,54985
24/09,Viernes,50233,57795,54014
27/09,Lunes,52294,60166,56230
28/09,Martes,54811,63063,58937
29/09,Miércoles,56411,64903,60657
30/09,Jueves,58689,67523,63106
