0,1,2,3,4
Fecha,Día,Min,Máx,Precio
6/07,Martes,29941,34449,32195
7/07,Miércoles,30465,35051,32758
8/07,Jueves,31254,35958,33606
9/07,Viernes,31500,36242,33871
12/07,Lunes,30139,34677,32408
13/07,Martes,29436,33868,31652
14/07,Miércoles,30637,35249,32943
15/07,Jueves,30467,35053,32760
16/07,Viernes,32703,37627,35165
19/07,Lunes,33443,38477,35960
20/07,Martes,30496,35086,32791
21/07,Miércoles,31372,36094,33733
22/07,Jueves,32489,37379,34934
23/07,Viernes,33379,38403,35891
26/07,Lunes,29671,34137,31904
27/07,Martes,29740,34216,31978
28/07,Miércoles,29506,33948,31727
29/07,Jueves,27742,31918,29830
30/07,Viernes,27554,31702,29628
2/08,Lunes,26308,30268,28288
3/08,Martes,26073,29999,28036
4/08,Miércoles,27078,31154,29116
5/08,Jueves,29737,34213,31975
6/08,Viernes,28299,32559,30429
