0,1,2,3,4
Fecha,Día,Min,Máx,Precio
1/07,Jueves,34743,39973,37358
2/07,Viernes,34550,39751,37150
5/07,Lunes,37086,42668,39877
6/07,Martes,37924,43634,40779
7/07,Miércoles,34582,39788,37185
8/07,Jueves,35575,40931,38253
9/07,Viernes,36842,42388,39615
12/07,Lunes,37852,43550,40701
13/07,Martes,33647,38713,36180
14/07,Miércoles,33726,38802,36264
15/07,Jueves,33460,38498,35979
16/07,Viernes,31460,36196,33828
19/07,Lunes,31246,35950,33598
20/07,Martes,29833,34323,32078
21/07,Miércoles,29567,34017,31792
22/07,Jueves,30706,35328,33017
23/07,Viernes,33721,38797,36259
26/07,Lunes,32091,36921,34506
27/07,Martes,32658,37574,35116
28/07,Miércoles,32052,36878,34465
29/07,Jueves,35863,41261,38562
30/07,Viernes,35677,41047,38362
2/08,Lunes,33468,38506,35987
3/08,Martes,33715,38791,36253
